id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,77,351640,1,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2014-01-01,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,4
5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,77,236133,0,"['Ariana Grande', 'The Weeknd']","['66CXWjxzNUsdJxJ2JdwvnR', '1Xyo4u8uXC1ZmMpatF05PJ']",2014-08-25,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,4
37sINbJZcFdHFAsVNsPq1i,Superheroes,76,245467,0,['The Script'],['3AQRLZ9PuTAozP28Skbq8V'],2014-09-15,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,4
1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection,76,231724,0,['Mac DeMarco'],['3Sz7ZnJQBIHsXLUSo0OQtM'],2014-04-01,0.537,0.558,11,-8.678,1,0.0929,0.263,0.91,0.102,0.505,131.037,4
12KUFSHFgT0XCoiSlvdQi4,Break Free,76,214840,0,"['Ariana Grande', 'Zedd']","['66CXWjxzNUsdJxJ2JdwvnR', '2qxJFvFYMEDqd7ui6kSAcq']",2014-08-25,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,4
7vS3Y0IKjde7Xg85LWIEdP,Problem,76,193920,0,"['Ariana Grande', 'Iggy Azalea']","['66CXWjxzNUsdJxJ2JdwvnR', '5yG7ZAZafVaAlMTeBybKAL']",2014-08-25,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,4
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,76,245867,0,['Nico & Vinz'],['0awl5piYwO0CDTHEkCjUhn'],2014,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4
5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,75,189475,0,['Birdy'],['2WX2uTcsvV5OnS0inACecP'],2014-04-13,0.405,0.111,0,-11.879,1,0.0369,0.964,4.37e-05,0.0872,0.219,116.86,4
3Xfg7AegXaDLoD5GOUMf2e,My Demons,75,288036,0,['STARSET'],['0kD8IT1CzF7js2XKM9lLLa'],2014,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.1,173.008,4
4JaLkM90MJutDAl5jD9BZX,No Control,75,199720,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2014-11-17,0.558,0.916,1,-3.145,0,0.0839,0.0278,0.0,0.0296,0.85,142.984,4
7fBv7CLKzipRk6EC6TWHOB,The Hills,87,242253,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2015-08-28,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,4
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,87,260173,0,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],2015-10-30,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,86,216320,1,['Tame Impala'],['5INjqkS1o8h1imAzPqGZBb'],2015-07-17,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,86,202333,0,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],2015-05-15,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,86,218107,0,['BØRNS'],['1KP6TWI40m7p3QBTU6u2xo'],2015-10-16,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4
4DpNNXFMMxQEKl7r0ykkWA,Play Date,84,179867,1,['Melanie Martinez'],['63yrD80RY3RNEM2YDpUpO8'],2015-08-14,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,4
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,84,233720,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2015-11-13,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4
2Z8WuEywRWYTKe1NybPQEW,Ride,82,214507,0,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],2015-05-15,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,4
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,82,192120,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2015-11-13,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,4
04aAxqtGp5pv12UXAg4pkq,Centuries,82,228360,0,['Fall Out Boy'],['4UXqAaa6dQYAk18Lv7PEgX'],2015-01-20,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,4
09CtPGIpYB4BrO8qb1RGsF,Sorry,81,200787,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2015-11-13,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,81,258267,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2015-12-04,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,81,208212,0,['Lord Huron'],['6ltzsmQQbmdoHHbLZ4ZN25'],2015-04-06,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,81,230613,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],2015-10-02,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,4
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,80,293293,0,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],2015-05-04,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,4
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,80,188238,0,"['Rihanna', 'Kanye West', 'Paul McCartney']","['5pKCCKE2ajJHZ9KAiaK11H', '5K4W6rqBFWDnAN6FQUkS6x', '4STHEaNw4mPZ2tzheohgXB']",2015-01-24,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,4
4PhsKqMdgMEUSstTDAmMpg,Often,80,249040,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2015-08-28,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,4
6y6jbcPG4Yn3Du4moXaenr,idfc,80,245172,1,['blackbear'],['2cFrymmkijnjDg9SS92EPM'],2015-02-14,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,4
0HUTL8i4y4MiGCPId7M7wb,Freaks,79,147036,0,['Surf Curse'],['1gl0S9pS0Zw0qfa14rDD3D'],2015-05-10,0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,4
2jQiSYrwJehQAcuaaQrXnS,Friends,79,230011,0,['Chase Atlantic'],['7cYEt1pqMgXJdq00hAwVpT'],2015-02-21,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,3
6Knv6wdA0luoMUuuoYi2i1,My House,79,192191,0,['Flo Rida'],['0jnsk9HBra6NMjO2oANoPY'],2015-04-07,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,4
3zkWCteF82vJwv0hRLba76,Stitches,78,206880,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2015-04-14,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,4
43PuMrRfbyyuz4QpZ3oAwN,Exchange,78,194613,1,['Bryson Tiller'],['2EMAnMvWE2eb56ToJVfCWs'],2015-10-02,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,4
0fYVliAYKHuPmECRs1pbRf,Renegades,78,195200,0,['X Ambassadors'],['3NPpFNZtSTHheNBaWC82rB'],2015-06-30,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4
0vf2eBw2inhl8y61cYQMv2,Devil Town,78,179955,0,['Cavetown'],['2hR4h1Cao2ueuI7Cx9c7V8'],2015-11-09,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,4
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,78,212640,0,"['Calvin Harris', 'Disciples']","['7CajNmpbOovFoOoasH2HaY', '5EehXjjMktLuJmbRsM7YfB']",2015-07-17,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
3NLnwwAQbbFKcEcV8hDItk,Perfect,78,230333,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2015-11-13,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,4
6rmXhRIemCTPyMYZRDN7Qg,Black Magic,78,211786,0,['Little Mix'],['3e7awlrlDSwF3iM0WBjGMp'],2015-11-06,0.776,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.849,111.988,4
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,77,290900,0,['Adele'],['4dpARuHxo51G3z768sgnrY'],2015-11-20,0.372,0.566,3,-6.779,1,0.0519,0.322,0.0,0.0953,0.28,146.399,4
7s8VgA8OjvwBUuigKzEGBx,This Is Home,77,226073,0,['Cavetown'],['2hR4h1Cao2ueuI7Cx9c7V8'],2015-08-03,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,4
7lGKEWMXVWWTt3X71Bv44I,Unsteady,77,193547,0,['X Ambassadors'],['3NPpFNZtSTHheNBaWC82rB'],2015-06-30,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,77,219306,1,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2015-03-26,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,4
1lpLrlyweOShEKXT1bpcDd,Looking Out for You,77,179499,0,['Joy Again'],['4jCIAMb0zEArF3GYEYzoDk'],2015-11-06,0.682,0.9,9,-5.028,1,0.0873,0.0891,0.063,0.0685,0.937,100.721,4
1Yk0cQdMLx5RzzFTYwmuld,Hello,77,295502,0,['Adele'],['4dpARuHxo51G3z768sgnrY'],2015-11-20,0.585,0.409,8,-6.957,1,0.0293,0.315,0.0,0.0873,0.284,78.983,4
1Ser4X0TKttOvo8bgdytTP,Come Get Her,77,212947,1,['Rae Sremmurd'],['7iZtZyCzp3LItcw1wtPI3D'],2015-01-06,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,4
1wHZx0LgzFHyeIZkUydNXq,Antidote,77,262693,1,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],2015-09-04,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4
0HMjXBAZmSYOTTi33WpMso,History,77,187427,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2015-11-13,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,4
4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,76,275280,0,['Ruth B.'],['2WzaAvm2bBCf4pEhyuDgCY'],2015-08-21,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,4
3EGW6TGGbdk6Ys1Y3HU3lj,Training Wheels,76,205680,1,['Melanie Martinez'],['63yrD80RY3RNEM2YDpUpO8'],2015-08-14,0.571,0.481,9,-7.179,1,0.0444,0.697,0.0,0.089,0.0807,113.753,4
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,76,188493,0,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],2015-05-15,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,4
5dONhl6aXFuN86UBdayF6W,Olivia,76,177973,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2015-11-13,0.64,0.681,6,-5.362,1,0.0334,0.0438,0.0,0.166,0.676,118.062,4
5zT5cMnMKoyruPj13TQXGx,I Found,76,273000,0,['Amber Run'],['0MmnmsAuQKRFpo6vJElcaU'],2015-04-20,0.389,0.302,7,-12.485,0,0.0438,0.862,0.00567,0.104,0.234,124.956,4
0PJIbOdMs3bd5AT8liULMQ,oui,76,238320,0,['Jeremih'],['3KV3p5EY4AvKxOlhGHORLg'],2015-12-04,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,5
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,76,263787,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2015-12-04,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
64GRDrL1efgXclrhVCeuA0,Lay Me Down,76,219536,0,"['Sam Smith', 'John Legend']","['2wY79sveU1sp5g7SokKOiI', '5y2Xq6xcjJb2jVM54GHK3t']",2015-11-06,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,4
2X485T9Z5Ly0xyaghN73ed,Let It Happen,76,467587,0,['Tame Impala'],['5INjqkS1o8h1imAzPqGZBb'],2015-07-17,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,4
0tV8pOpiNsKqUys0ilUcXz,Rise Up,76,253342,0,['Andra Day'],['1c4rxrxy8eDLvMVL1DTiBe'],2015-08-28,0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,4
0jllH0usRFD4LJkJnGK9Lf,Complicated,76,189000,0,"[""Olivia O'Brien""]",['1QRj3hoop9Mv5VvHQkwPEp'],2015-08-09,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,4
6tO5bxNnMuh1c3cziSpecA,Paris,76,111020,1,['$uicideboy$'],['1VPmR4DJC1PlOtd0IADAO0'],2015-11-20,0.849,0.648,7,-6.188,1,0.0835,0.0706,0.00636,0.0984,0.195,106.058,4
5DHQKZCOZhGNTbYBCekWx0,Paralyzed,76,270453,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],2015-03-31,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,4
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,76,207747,1,"['Pia Mia', 'Chris Brown', 'Tyga']","['1BhWF9W2PngtPSyobKg0rP', '7bXgB6jMjp9ATFy66eO08Z', '5LHRHt1k9lMyONurDHEdrp']",2015-05-04,0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95,4
0qgZvYWLIqDn0tXimF8gPa,dirty laundry,76,165600,1,['blackbear'],['2cFrymmkijnjDg9SS92EPM'],2015-02-14,0.766,0.64,0,-8.899,1,0.0345,0.051,0.0,0.237,0.67,100.044,4
3hhbDnFUb2bicI2df6VurK,River,76,240200,0,['Leon Bridges'],['3qnGvpP8Yth1AqSBMqON5x'],2015-06-23,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,4
3Te8uLyit6X3ncNW8Fp3K2,Immortals,76,189387,0,['Fall Out Boy'],['4UXqAaa6dQYAk18Lv7PEgX'],2015-01-20,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,4
3by8IfnW9dZ2t4pZw1WVxz,Stone Cold,75,191308,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2015-01-01,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,3
1n73Qe6oEprLsUNHXET2pb,Love Me or Leave Me,75,206494,0,['Little Mix'],['3e7awlrlDSwF3iM0WBjGMp'],2015-11-06,0.437,0.351,6,-6.823,0,0.0313,0.566,0.0,0.0888,0.383,68.659,4
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,75,222093,1,['Fetty Wap'],['6PXS4YHDkKvl1wkIl4V8DL'],2015-09-25,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,4
21TcDbGosp7w9YhTjOszgA,Imagination,75,217773,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2015-04-14,0.64,0.455,0,-5.942,1,0.0247,0.0743,0.0,0.0694,0.333,89.948,4
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,75,237793,0,['Petit Biscuit'],['6gK1Uct5FEdaUWRWpU4Cl2'],2015,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,4
4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,75,206307,1,['Rae Sremmurd'],['7iZtZyCzp3LItcw1wtPI3D'],2015-01-06,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,4
5CRVwXGikmqzoRO6q7FeAg,If I Could Fly,75,230320,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2015-11-13,0.565,0.245,5,-9.132,1,0.0262,0.781,0.0,0.0998,0.307,75.055,4
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,75,184227,0,['Meghan Trainor'],['6JL8zeS1NmiOftqZTRgdTz'],2015-01-09,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,4
2u0CelO5c81XS7z3dGpHbS,The Beach,75,255133,0,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],2015-10-30,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4
1iRvhKiXRElIH2Uf4gd95P,Dueles,75,247640,0,['Jesse & Joy'],['1mX1TWKpNxDSAH16LgDfiR'],2015-12-04,0.531,0.834,2,-3.944,1,0.052,0.277,0.0,0.131,0.526,142.026,4
3iVcZ5G6tvkXZkZKlMpIUs,Alright,75,219333,1,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],2015-03-16,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,4
0N3W5peJUQtI4eyR6GJT5O,King Kunta,75,234693,1,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],2015-03-16,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,4
2vpVR1L7Qfkd7D6qFNuorq,Pierre,75,202733,0,['Ryn Weaver'],['2MuFzH1J5I6gGFYo2qhZmX'],2015-08-28,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.719,0.552,100.062,4
0M3adYbGtyRHACP86dey1H,Throne,75,191520,0,['Bring Me The Horizon'],['1Ffb6ejR6Fe5IamqA5oRUF'],2015-09-11,0.426,0.888,0,-3.72,0,0.0987,0.000455,0.0,0.306,0.387,144.111,4
7gHs73wELdeycvS48JfIos,Faded,75,212627,0,['Alan Walker'],['7vk5e3vY1uw9plTHJAMwjN'],2015-12-04,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4
6gBFPUFcJLzWGx4lenP6h2,goosebumps,88,243837,1,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],2016-09-16,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4
55Am8neGJkdj2ADaM3aw5H,Train Wreck,87,208827,0,['James Arthur'],['4IWBUUAFIplrNtaOHcJPRM'],2016-10-28,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,4
7BKLCZ1jbUBVqRi2FVlTVw,Closer,86,244960,0,"['The Chainsmokers', 'Halsey']","['69GGBxA162lTqCwzJG5jLp', '26VFTg2z8YR0cCuwLzESi2']",2016-07-29,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,86,230453,1,"['The Weeknd', 'Daft Punk']","['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']",2016-11-25,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
7MiZjKawmXTsTNePyTfPyL,Devil Eyes,86,131272,0,['Hippie Sabotage'],['4dM6NDYSfLcspt8GLoT5aE'],2016-02-05,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,5
1v1oIWf2Xgh54kIWuKsDf6,Runaway,84,248827,0,['AURORA'],['1WgXqy2Dd70QQOU7Ay074N'],2016-03-11,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,4
5NvOZCjZaGGGL597exlQWv,Line Without a Hook,84,249587,0,['Ricky Montgomery'],['0ZUvK7zGdXLd78mQr3t1Tw'],2016-04-08,0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,3
0wXuerDYiBnERgIpbb3JBR,Redbone,84,326933,1,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],2016-12-02,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,4
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,84,269187,0,"['The Weeknd', 'Daft Punk']","['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']",2016-11-25,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,4
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,83,223347,1,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2016-12-09,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,4
1zi7xx7UVEFkmKfv06H8x0,One Dance,83,173987,0,"['Drake', 'WizKid', 'Kyla']","['3TVXtAsR1Inumwj472S9r4', '3tVQdUvClmAT7URs9V3rsp', '77DAFfvm3O9zT5dIoG0eIO']",2016-05-06,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,83,220293,1,"['Post Malone', 'Quavo']","['246dkjvS1zLTtiykXe5h60', '0VRj0yCOv2FXJNP47XQnx5']",2016-12-09,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,4
2IVsRhKrx8hlQBOWy4qebo,Mr Loverman,83,216880,0,['Ricky Montgomery'],['0ZUvK7zGdXLd78mQr3t1Tw'],2016-04-08,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,3
6i0V12jOa3mr6uu4WYhUBr,Heathens,83,195920,0,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],2016-06-16,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,4
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,82,205947,0,"['DJ Snake', 'Justin Bieber']","['540vIaP2JwjQb9dm3aArA4', '1uNFoZAHBGtllmzznpCI3s']",2016-08-05,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,81,213707,0,['KALEO'],['7jdFEYD2LTYjfwxOdlVjmc'],2016-06-10,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,81,230227,0,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],2016-03-11,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,4
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,81,224000,1,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2016-01-28,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,3
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,81,219147,1,['DNCE'],['6T5tfhQCknKG4UnH90qGnz'],2016-11-18,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,4
5kqIPrATaCc2LqxVWzQGbk,7 Years,81,237300,0,['Lukas Graham'],['25u4wHJWxCA9vO0CzxAbK7'],2016-04-01,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,4
4pAl7FkDMNBsjykPXo91B3,Needed Me,81,191600,1,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2016-01-28,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,4
5NORWMFC27ywGSZxi8uquP,Ophelia,80,160097,0,['The Lumineers'],['16oZKvXb6WkQlVAjwo2Wbg'],2016-04-08,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4
4NZrZgrRoR4GwR7flWOXRI,Go Fuck Yourself,80,129600,1,['Two Feet'],['5sWHDYs0csV6RS48xBl0tH'],2016-07-29,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,4
37f4ITSlgPX81ad2EvmVQr,Fight Song,80,204013,0,['Rachel Platten'],['3QLIkT4rD2FMusaqmkepbq'],2016-01-01,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,4
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,80,202747,1,['ZAYN'],['5ZsFI1h6hIdQRw2ti0hz81'],2016-03-25,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,4
6b8Be6ljOzmkOmFslEb23P,24K Magic,80,225983,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2016-11-17,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,4
34xTFwjPQ1dC6uJmleno7x,Godspeed,80,177922,0,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],2016-08-20,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,4
0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,80,246240,0,['Little Mix'],['3e7awlrlDSwF3iM0WBjGMp'],2016-11-18,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,4
35r28RDot7nPE7y9K9H7l0,Feeling Whitney,79,257267,1,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2016-12-09,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,4
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,79,195707,0,"['Martin Garrix', 'Bebe Rexha']","['60d24wfXkVzDSfLS6hyCjZ', '64M6ah0SkkRsnPGtGiRAbb']",2016-07-29,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,4
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,79,260253,0,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2016-11-25,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,4
